id,cte,name
7719039715,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7726180596,"[1339310, 24089899, 34296055, 18022621, 1376881]","['Перчатки ЕСО диагностические нитриловые', 'Перчатки нитриловые', 'Перчатки медицинские хирургические стерильные латексные, размер 7,5', 'Комплексная уборка помещений', 'Бахилы']"
7720596679,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7703822590,"[19888661, 19672625, 1376881, 28432039, 24089899]","['Кружка 250 мл Лесовичок', 'Перчатки', 'Бахилы', 'Маска', 'Перчатки нитриловые']"
7719048879,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7714035675,"[22989450, 34259992, 1376881, 24089899, 28432039]","['Пробирки для проб 0,5 мл', 'Шприц, PASCAL 2 мл', 'Бахилы', 'Перчатки нитриловые', 'Маска']"
7716224808,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7720008045,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7735002230,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7720307694,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7723641658,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7721854410,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7718083895,"[19672625, 28450402, 34325586, 21066213, 1345602]","['Перчатки', 'Тупферы для мазков без пробирки. Dryswab™: пластик/ вискоза/ стерильные/ по 100 шт. В уп./ 100 шт.', 'Перчатки полиэтиленовые', 'Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Стакан одноразовый 200 мл']"
7701107851,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7743024928,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7724848246,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7704249283,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7728288161,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
5024001482,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7724070870,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7729071411,"[28398701, 1260765, 18127790, 28432039, 18864895]","['Халат медицинский одноразового использования', 'Бензин АИ-92', 'Яйцо', 'Маска', 'Зимняя уборка территории']"
7703247043,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7710918359,"[1448454, 18079500, 17000393, 34595007, 28432039]","['Туалетное мыло Детское ""Красавчик"" 100гр', 'Скобы для встроенного брошюровщика для Коника Минолта AccurioPress 6136 (5х5000) шт', 'Клеммник WAGO 222-413', 'Жидкость стеклоомывающая низкозамерзающая GIBSON De-Icer (-30)', 'Маска']"
7729193258,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
5029043729,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7707094937,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7727019543,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7721805149,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7727763150,"[19574614, 35007422, 16896776, 1448169, 26751454]","['Геотекстиль Д-200', 'Березовая метла', 'Филизол Н', 'Лист оцинкованный  0,8х1250х2500мм', 'Мешки для мусора 70*110 см 80мкм 120литров']"
7714290499,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7724917860,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7727846198,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7723000647,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7706400162,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7716778644,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7715089391,"[1259786, 1376881, 28432039, 23533849, 19672625]","['Стирка и обработка белья', 'Бахилы', 'Маска', 'Молоко 3.2% ультрапастеризованное 1 л', 'Перчатки']"
7722765428,"[19574614, 35007422, 16896776, 1448169, 26751454]","['Геотекстиль Д-200', 'Березовая метла', 'Филизол Н', 'Лист оцинкованный  0,8х1250х2500мм', 'Мешки для мусора 70*110 см 80мкм 120литров']"
7715789629,"[1339310, 24089899, 34296055, 18022621, 1376881]","['Перчатки ЕСО диагностические нитриловые', 'Перчатки нитриловые', 'Перчатки медицинские хирургические стерильные латексные, размер 7,5', 'Комплексная уборка помещений', 'Бахилы']"
7713652964,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7724914410,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7716771230,"[1339310, 24089899, 34296055, 18022621, 1376881]","['Перчатки ЕСО диагностические нитриловые', 'Перчатки нитриловые', 'Перчатки медицинские хирургические стерильные латексные, размер 7,5', 'Комплексная уборка помещений', 'Бахилы']"
7716789597,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7743085720,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7743656740,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7731413983,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7710474791,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7723084929,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7732120595,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7729417973,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7729410230,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7718084112,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7735069192,"[1259786, 1376881, 28432039, 23533849, 19672625]","['Стирка и обработка белья', 'Бахилы', 'Маска', 'Молоко 3.2% ультрапастеризованное 1 л', 'Перчатки']"
7721817899,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7733114266,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7730544207,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
9717025245,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7726643460,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7727840510,"[22313946, 16429493, 34325586, 28143069, 1376881]","['Антисептик Экобриз спрей 0,1 л.', 'Электронные устройства маркировки и индивидуальной идентификации экземпляра на бумажной основе для маркировки библиотечного фонда', 'Перчатки полиэтиленовые', 'Игла двусторонняя медицинская для взятия крови', 'Бахилы']"
7735083380,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7702061293,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7734091519,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7727190396,"[1339310, 24089899, 34296055, 18022621, 1376881]","['Перчатки ЕСО диагностические нитриловые', 'Перчатки нитриловые', 'Перчатки медицинские хирургические стерильные латексные, размер 7,5', 'Комплексная уборка помещений', 'Бахилы']"
7704012037,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7715468897,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7706188935,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7725570674,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7727842676,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7702463041,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7724053120,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7722284474,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7709439048,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7718115064,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7737119057,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7723339790,"[1259786, 1376881, 28432039, 23533849, 19672625]","['Стирка и обработка белья', 'Бахилы', 'Маска', 'Молоко 3.2% ультрапастеризованное 1 л', 'Перчатки']"
7703276615,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7731180979,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7733132610,"[1339310, 24089899, 34296055, 18022621, 1376881]","['Перчатки ЕСО диагностические нитриловые', 'Перчатки нитриловые', 'Перчатки медицинские хирургические стерильные латексные, размер 7,5', 'Комплексная уборка помещений', 'Бахилы']"
7714887870,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7720817857,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7724093531,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7743911736,"[19574614, 35007422, 16896776, 1448169, 26751454]","['Геотекстиль Д-200', 'Березовая метла', 'Филизол Н', 'Лист оцинкованный  0,8х1250х2500мм', 'Мешки для мусора 70*110 см 80мкм 120литров']"
7719035132,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7709173101,"[1223707, 1192362, 34755909, 1394368, 26750358]","['Скобы для степлера BRAUBERG, №10, 1000 штук', 'Клей-карандаш STAFF, 21 г', 'Мягкая концентрирующая маска для кислородной терапии Fiab, для взрослых', 'Бумага для офисной техники SvetoCopy', 'Адаптер (держатель) одноразовый для взятия венозной крови вакуумной пробиркой VacuLab (уп. 100 шт/1000 шт)']"
7707011465,"[1394368, 1221463, 16898318, 33991325, 19672625]","['Бумага для офисной техники SvetoCopy', 'Средство моющее универсальное 1 л, ПРОГРЕСС', 'Пре-Нан Ступень 0, готовая молочная смесь для питания детей, бут. 70 мл', 'Аппаратное обеззараживание медицинских отходов класса Б и В', 'Перчатки']"
7731039704,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7704747169,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7727198451,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7743096224,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
5027043297,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7708155205,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7702652200,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7735527300,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7727190639,"[19888661, 19672625, 1376881, 28432039, 24089899]","['Кружка 250 мл Лесовичок', 'Перчатки', 'Бахилы', 'Маска', 'Перчатки нитриловые']"
7730116466,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7728813942,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7715032878,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7721227770,"[1259786, 1376881, 28432039, 23533849, 19672625]","['Стирка и обработка белья', 'Бахилы', 'Маска', 'Молоко 3.2% ультрапастеризованное 1 л', 'Перчатки']"
7724306557,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7714502256,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7723324289,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7721146930,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7722001239,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7743024406,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7713070211,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7709824226,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7725815123,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7711046615,"[24272272, 19672625, 21066213, 28570632, 28432039]","['Шапочка ""Берет""', 'Перчатки', 'Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Салфетки антисептические из бумажного текстилеподобного материала стерильные ""М.К.Асептика"" спиртовые (70% этиловый спирт) ', 'Маска']"
7731447358,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7720800596,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7724857843,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7715558741,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7728900440,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7733131543,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7734117252,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7725034088,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7729368814,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
5074045703,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7728630530,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7728647011,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7704227113,"[24272272, 1376881, 21066213, 34673043, 28432039]","['Шапочка ""Берет""', 'Бахилы', 'Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Перчатки одноразовые виниловые', 'Маска']"
7715018947,"[1339310, 24089899, 34296055, 18022621, 1376881]","['Перчатки ЕСО диагностические нитриловые', 'Перчатки нитриловые', 'Перчатки медицинские хирургические стерильные латексные, размер 7,5', 'Комплексная уборка помещений', 'Бахилы']"
7713038673,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7714290481,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7729173011,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
7743003011,"[21066213, 28432039, 1345602, 1376881, 24089899]","['Перчатки нитриловые неопудренные нестерильные смотровые INEKTA', 'Маска', 'Стакан одноразовый 200 мл', 'Бахилы', 'Перчатки нитриловые']"
